execute_date,decision_date,side,code,layer,cash_pool,shares,raw_price,fill_price,commission,tax,reason,expected_rr
2021-11-26,2021-11-25,BUY,2906,swing,shared_1m_account,5700,15.7,15.337,124.5747825,0.0,signal,4.225068870523417
2021-11-26,2021-11-25,BUY,2025,swing,shared_1m_account,16500,5.46,5.341,125.5802625,0.0,signal,2.38579511614056
2021-11-29,2021-11-26,SELL,2483,swing,shared_1m_account,3400,23.4,22.932,111.10553999999999,233.90639999999996,two_closes_below_ma5,
2021-11-29,2021-11-26,SELL,3501,swing,shared_1m_account,1700,48.0,47.04,113.9544,239.904,two_closes_below_ma5,
2021-11-30,2021-11-29,SELL,2923,swing,shared_1m_account,3000,26.75,26.215,112.069125,235.935,two_closes_below_ma5,
2021-11-30,2021-11-29,SELL,2906,swing,shared_1m_account,5700,15.5,15.19,123.380775,259.749,two_closes_below_ma5,
2021-11-30,2021-11-29,BUY,6573,swing,shared_1m_account,2200,22.7,22.813499999999998,71.52032249999999,0.0,signal,3.779540481400431
2021-12-01,2021-11-30,SELL,2236,swing,shared_1m_account,3300,25.7,25.186,118.43716500000001,249.34140000000002,two_closes_below_ma5,
2021-12-01,2021-11-30,SELL,2025,swing,shared_1m_account,16500,5.19,5.086200000000001,119.58927750000002,251.76690000000005,two_closes_below_ma5,
2021-12-02,2021-12-01,SELL,8464,swing,shared_1m_account,200,384.0,376.32,107.2512,225.792,two_closes_below_ma5,
2021-12-03,2021-12-02,SELL,6573,swing,shared_1m_account,2200,22.3,21.854,68.51229,144.2364,prior_swing_low_minus_3pct,
2021-12-10,2021-12-09,BUY,1533,swing,shared_1m_account,1400,58.1,57.918,115.54641,0.0,signal,2.4814910025706958
2021-12-14,2021-12-13,SELL,1533,swing,shared_1m_account,1400,56.5,55.37,110.46315,232.554,two_closes_below_ma5,
2021-12-17,2021-12-16,BUY,2458,swing,shared_1m_account,400,165.0,164.15,93.5655,0.0,signal,2.3664103796251776
2021-12-20,2021-12-17,BUY,9958,swing,shared_1m_account,500,118.5,114.17,81.346125,0.0,signal,1.7307225871652334
2021-12-21,2021-12-20,BUY,3033,swing,shared_1m_account,2800,32.0,30.919,123.36681,0.0,signal,1.5547603084143466
2021-12-24,2021-12-23,SELL,9958,swing,shared_1m_account,500,112.0,109.75999999999999,78.204,164.64,two_closes_below_ma5,
2021-12-29,2021-12-28,SELL,2458,swing,shared_1m_account,400,166.0,162.68,92.72760000000001,195.216,two_closes_below_ma5,
2022-01-05,2022-01-04,BUY,4106,swing,shared_1m_account,2700,30.15,29.4,113.1165,0.0,signal,2.5128205128205123
2022-01-07,2022-01-06,SELL,4106,swing,shared_1m_account,2700,29.75,29.155,112.1738625,236.15550000000002,two_closes_below_ma5,
2022-01-10,2022-01-07,SELL,3033,swing,shared_1m_account,2800,30.6,29.988,119.65212,251.89919999999998,two_closes_below_ma5,
2022-01-11,2022-01-10,BUY,1731,swing,shared_1m_account,4100,19.95,19.551,114.22671749999999,0.0,signal,3.163592233009709
